stnid,lat,lon,elevation,name,wmo_id,element,first_year,last_year
ASN00014153,-11.1538,132.143,5,black point,94134,PRCP,1965,2022
ASN00014153,-11.1538,132.143,5,black point,94134,DAPR,1966,2021
ASN00014153,-11.1538,132.143,5,black point,94134,DATN,1994,2022
ASN00014153,-11.1538,132.143,5,black point,94134,DATX,1994,2022
ASN00014153,-11.1538,132.143,5,black point,94134,MDPR,1966,2021
ASN00014153,-11.1538,132.143,5,black point,94134,MDTN,1994,2022
ASN00014153,-11.1538,132.143,5,black point,94134,MDTX,1994,2022
ASN00014163,-12.4396,130.8376,15.2,darwin botanic gardens,NA,PRCP,1884,2023
ASN00014163,-12.4396,130.8376,15.2,darwin botanic gardens,NA,DAPR,1968,2023
ASN00014163,-12.4396,130.8376,15.2,darwin botanic gardens,NA,DWPR,1968,2023
ASN00014163,-12.4396,130.8376,15.2,darwin botanic gardens,NA,MDPR,1968,2023
ASN00014173,-13.3787,131.5047,180,ban ban springs,NA,PRCP,1968,2023
ASN00014173,-13.3787,131.5047,180,ban ban springs,NA,DAPR,2000,2022
ASN00014173,-13.3787,131.5047,180,ban ban springs,NA,DWPR,2000,2022
ASN00014173,-13.3787,131.5047,180,ban ban springs,NA,MDPR,2000,2022
ASN00014183,-12.8324,130.9713,100,darwin river dam,NA,PRCP,1968,2023
ASN00014198,-12.6594,132.8939,26.5,jabiru airport,94137,TMAX,1971,2023
ASN00014198,-12.6594,132.8939,26.5,jabiru airport,94137,TMIN,1971,2023
ASN00014198,-12.6594,132.8939,26.5,jabiru airport,94137,PRCP,1971,2023
ASN00014204,-13.7578,131.574,100,the pines,NA,PRCP,1971,2022
ASN00014206,-12.7271,130.9475,16,southport,NA,PRCP,2006,2022
ASN00014206,-12.7271,130.9475,16,southport,NA,DAPR,2013,2020
ASN00014206,-12.7271,130.9475,16,southport,NA,DWPR,2013,2020
ASN00014206,-12.7271,130.9475,16,southport,NA,MDPR,2013,2020
ASN00014208,-12.6686,132.8358,31,jabiru council,NA,PRCP,1983,2022
ASN00014208,-12.6686,132.8358,31,jabiru council,NA,DAPR,1983,2022
ASN00014208,-12.6686,132.8358,31,jabiru council,NA,DWPR,1983,2022
ASN00014208,-12.6686,132.8358,31,jabiru council,NA,MDPR,1983,2022
ASN00014219,-12.5491,131.0794,35,mcminns lagoon,NA,PRCP,1976,2023
ASN00014219,-12.5491,131.0794,35,mcminns lagoon,NA,DAPR,1976,2022
ASN00014219,-12.5491,131.0794,35,mcminns lagoon,NA,DWPR,1976,2022
ASN00014219,-12.5491,131.0794,35,mcminns lagoon,NA,MDPR,1976,2022
ASN00014222,-12.6374,131.0763,36,elizabeth valley,NA,PRCP,1986,2022
ASN00014224,-13.8062,132.197,179,wandie creek,NA,PRCP,1983,2023
ASN00014226,-12.5764,131.0829,30,humpty doo collard road,NA,PRCP,1981,2023
ASN00014227,-12.3887,130.9248,16,karama,NA,PRCP,1987,2022
ASN00014227,-12.3887,130.9248,16,karama,NA,DAPR,1987,2022
ASN00014227,-12.3887,130.9248,16,karama,NA,DWPR,1987,2022
ASN00014227,-12.3887,130.9248,16,karama,NA,MDPR,1987,2022
ASN00014238,-12.4346,130.7491,30,wagait beach,NA,PRCP,1988,2023
ASN00014238,-12.4346,130.7491,30,wagait beach,NA,DAPR,1988,2023
ASN00014238,-12.4346,130.7491,30,wagait beach,NA,DWPR,1988,2023
ASN00014238,-12.4346,130.7491,30,wagait beach,NA,MDPR,1988,2023
ASN00014239,-13.1129,130.4937,45,labelle downs,NA,PRCP,1987,2023
ASN00014239,-13.1129,130.4937,45,labelle downs,NA,DAPR,1987,2023
ASN00014239,-13.1129,130.4937,45,labelle downs,NA,DWPR,1987,2023
ASN00014239,-13.1129,130.4937,45,labelle downs,NA,MDPR,1987,2023
ASN00014246,-12.3784,130.9057,10,leanyer,NA,PRCP,1989,2023
ASN00014251,-13.5548,132.2731,220,mary river rangers,NA,PRCP,1989,2020
ASN00014253,-13.1672,130.1225,3,channel point,94121,TMAX,1994,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,TMIN,1994,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,PRCP,1990,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,DAPR,1991,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,DATN,1994,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,DATX,1994,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,MDPR,1991,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,MDTN,1994,2023
ASN00014253,-13.1672,130.1225,3,channel point,94121,MDTX,1994,2023
ASN00014254,-12.2435,131.8785,1,point stuart aws,94127,TMAX,2003,2023
ASN00014254,-12.2435,131.8785,1,point stuart aws,94127,TMIN,2003,2023
ASN00014254,-12.2435,131.8785,1,point stuart aws,94127,PRCP,1994,2023
ASN00014256,-12.9038,132.5255,40,cooinda aerodrome,NA,PRCP,1991,2023
ASN00014256,-12.9038,132.5255,40,cooinda aerodrome,NA,DAPR,1992,2022
ASN00014256,-12.9038,132.5255,40,cooinda aerodrome,NA,DWPR,1992,2022
ASN00014256,-12.9038,132.5255,40,cooinda aerodrome,NA,MDPR,1992,2022
ASN00014259,-12.3602,130.9829,6,shoal bay,NA,PRCP,1991,2021
ASN00014259,-12.3602,130.9829,6,shoal bay,NA,DAPR,1993,2021
ASN00014259,-12.3602,130.9829,6,shoal bay,NA,DWPR,1993,2021
ASN00014259,-12.3602,130.9829,6,shoal bay,NA,MDPR,1993,2021
ASN00014260,-12.4819,130.8978,10,east arm,NA,PRCP,1992,2023
ASN00014260,-12.4819,130.8978,10,east arm,NA,DAPR,1992,2023
ASN00014260,-12.4819,130.8978,10,east arm,NA,DWPR,1992,2023
ASN00014260,-12.4819,130.8978,10,east arm,NA,MDPR,1992,2023
ASN00014263,-12.5858,131.7609,25,point stuart,NA,PRCP,1957,2023
ASN00014263,-12.5858,131.7609,25,point stuart,NA,DAPR,1965,2022
ASN00014263,-12.5858,131.7609,25,point stuart,NA,DWPR,1965,2022
ASN00014263,-12.5858,131.7609,25,point stuart,NA,MDPR,1965,2022
ASN00014264,-12.7121,130.9889,10,territory wildlife park,NA,PRCP,1991,2023
ASN00014264,-12.7121,130.9889,10,territory wildlife park,NA,DAPR,1991,2022
ASN00014264,-12.7121,130.9889,10,territory wildlife park,NA,DWPR,1991,2022
ASN00014264,-12.7121,130.9889,10,territory wildlife park,NA,MDPR,1991,2022
ASN00014265,-12.4126,130.9202,30,csiro berrimah,NA,PRCP,1992,2023
ASN00014265,-12.4126,130.9202,30,csiro berrimah,NA,DAPR,1992,2023
ASN00014265,-12.4126,130.9202,30,csiro berrimah,NA,DWPR,1992,2023
ASN00014265,-12.4126,130.9202,30,csiro berrimah,NA,MDPR,1992,2023
ASN00014266,-12.4121,130.9669,25,thorak cemetery,NA,PRCP,1992,2023
ASN00014266,-12.4121,130.9669,25,thorak cemetery,NA,DAPR,1992,2023
ASN00014266,-12.4121,130.9669,25,thorak cemetery,NA,DWPR,1992,2023
ASN00014266,-12.4121,130.9669,25,thorak cemetery,NA,MDPR,1992,2023
ASN00014272,-13.0545,131.0252,104,batchelor aero,94125,TMAX,1992,2023
ASN00014272,-13.0545,131.0252,104,batchelor aero,94125,TMIN,1992,2023
ASN00014272,-13.0545,131.0252,104,batchelor aero,94125,PRCP,1994,2023
ASN00014274,-11.0468,132.9791,1.4,mccluer island,94135,TMAX,1998,2023
ASN00014274,-11.0468,132.9791,1.4,mccluer island,94135,TMIN,1998,2023
ASN00014274,-11.0468,132.9791,1.4,mccluer island,94135,PRCP,1994,2023
ASN00014275,-12.7164,131.8206,55,wildman rangers,NA,PRCP,1993,2023
ASN00014275,-12.7164,131.8206,55,wildman rangers,NA,DAPR,1993,2022
ASN00014275,-12.7164,131.8206,55,wildman rangers,NA,DWPR,1993,2022
ASN00014275,-12.7164,131.8206,55,wildman rangers,NA,MDPR,1993,2022
ASN00014277,-12.635,130.3725,3.5,dum in mirrie aws,94116,TMAX,1998,2023
ASN00014277,-12.635,130.3725,3.5,dum in mirrie aws,94116,TMIN,1998,2023
ASN00014277,-12.635,130.3725,3.5,dum in mirrie aws,94116,PRCP,1994,2023
ASN00014279,-13.0807,130.6927,140,walker creek,NA,PRCP,1993,2023
ASN00014282,-14.0993,131.8019,180,claravale,NA,PRCP,1994,2021
ASN00014285,-12.3551,130.8857,20,darwin hospital,NA,PRCP,1995,2023
ASN00014285,-12.3551,130.8857,20,darwin hospital,NA,DAPR,1995,2023
ASN00014285,-12.3551,130.8857,20,darwin hospital,NA,DWPR,1995,2023
ASN00014285,-12.3551,130.8857,20,darwin hospital,NA,MDPR,1995,2023
ASN00014289,-12.3723,130.8665,10,charles darwin university,NA,PRCP,1996,2023
ASN00014289,-12.3723,130.8665,10,charles darwin university,NA,DAPR,1996,2023
ASN00014289,-12.3723,130.8665,10,charles darwin university,NA,DWPR,1996,2023
ASN00014289,-12.3723,130.8665,10,charles darwin university,NA,MDPR,1996,2023
ASN00014401,-11.6502,133.3796,19.2,warruwi,94139,TMAX,1966,2023
ASN00014401,-11.6502,133.3796,19.2,warruwi,94139,TMIN,1966,2023
ASN00014401,-11.6502,133.3796,19.2,warruwi,94139,PRCP,1916,2023
ASN00014404,-12.0931,134.8919,15,milingimbi aws,94140,TMAX,2003,2023
ASN00014404,-12.0931,134.8919,15,milingimbi aws,94140,TMIN,2003,2023
ASN00014404,-12.0931,134.8919,15,milingimbi aws,94140,PRCP,1999,2023
ASN00014405,-12.0569,134.2339,28.1,maningrida aero,95142,TMAX,2003,2023
ASN00014405,-12.0569,134.2339,28.1,maningrida aero,95142,TMIN,2003,2023
ASN00014405,-12.0569,134.2339,28.1,maningrida aero,95142,PRCP,2003,2023
ASN00014508,-12.2741,136.8203,51.6,gove airport,94150,TMAX,1966,2023
ASN00014508,-12.2741,136.8203,51.6,gove airport,94150,TMIN,1966,2023
ASN00014508,-12.2741,136.8203,51.6,gove airport,94150,PRCP,1944,2023
ASN00014508,-12.2741,136.8203,51.6,gove airport,94150,TAVG,1985,2023
ASN00014509,-12.2609,136.8391,20,alcan minesite,NA,PRCP,1971,2021
ASN00014509,-12.2609,136.8391,20,alcan minesite,NA,DAPR,1971,2020
ASN00014509,-12.2609,136.8391,20,alcan minesite,NA,DWPR,1971,2020
ASN00014509,-12.2609,136.8391,20,alcan minesite,NA,MDPR,1971,2020
ASN00014515,-12.5013,135.8001,70,lake evella,NA,PRCP,1991,2023
ASN00014517,-11.9971,135.5726,8.1,ngayawili,95146,TMAX,1999,2023
ASN00014517,-11.9971,135.5726,8.1,ngayawili,95146,TMIN,1999,2023
ASN00014517,-11.9971,135.5726,8.1,ngayawili,95146,PRCP,1999,2023
ASN00014518,-13.9747,136.4631,13.7,groote eylandt airport aws,94153,TMAX,1999,2023
ASN00014518,-13.9747,136.4631,13.7,groote eylandt airport aws,94153,TMIN,1999,2023
ASN00014518,-13.9747,136.4631,13.7,groote eylandt airport aws,94153,PRCP,1999,2023
ASN00014600,-13.9521,133.9637,162,mainoru outstation store,NA,PRCP,1998,2023
ASN00014602,-14.1394,134.4742,60,wongalara,NA,PRCP,1999,2023
ASN00014602,-14.1394,134.4742,60,wongalara,NA,DAPR,1999,2023
ASN00014602,-14.1394,134.4742,60,wongalara,NA,DWPR,1999,2023
ASN00014602,-14.1394,134.4742,60,wongalara,NA,MDPR,1999,2023
ASN00014605,-14.823,133.7013,75,moroak,NA,PRCP,1967,2023
ASN00014605,-14.823,133.7013,75,moroak,NA,DAPR,1971,2022
ASN00014605,-14.823,133.7013,75,moroak,NA,DWPR,1971,2022
ASN00014605,-14.823,133.7013,75,moroak,NA,MDPR,1971,2022
ASN00014607,-16.1891,133.3286,304.4,kalala,NA,PRCP,1968,2021
ASN00014610,-14.923,133.132,150,mataranka homestead resort,NA,PRCP,1916,2023
ASN00014611,-16.6793,133.4131,229,dunmara roadhouse,NA,PRCP,1963,2022
ASN00014611,-16.6793,133.4131,229,dunmara roadhouse,NA,DAPR,1992,2022
ASN00014611,-16.6793,133.4131,229,dunmara roadhouse,NA,DWPR,1992,2022
ASN00014611,-16.6793,133.4131,229,dunmara roadhouse,NA,MDPR,1992,2022
ASN00014612,-15.5748,133.2138,180,larrimah,94237,PRCP,1952,2023
ASN00014612,-15.5748,133.2138,180,larrimah,94237,DAPR,1954,2023
ASN00014612,-15.5748,133.2138,180,larrimah,94237,DWPR,1954,2023
ASN00014612,-15.5748,133.2138,180,larrimah,94237,MDPR,1954,2023
ASN00014613,-15.8326,133.4008,190,maryfield,NA,PRCP,1964,2020
ASN00014621,-15.8087,134.1477,183,nutwood downs,NA,PRCP,1935,2023
ASN00014626,-16.2636,133.3782,209.8,daly waters aws,94234,TMAX,1939,2023
ASN00014626,-16.2636,133.3782,209.8,daly waters aws,94234,TMIN,1939,2023
ASN00014626,-16.2636,133.3782,209.8,daly waters aws,94234,PRCP,1939,2023
ASN00014627,-13.6714,134.3414,103.4,bulman aws,94143,TMAX,2002,2023
ASN00014627,-13.6714,134.3414,103.4,bulman aws,94143,TMIN,2002,2023
ASN00014627,-13.6714,134.3414,103.4,bulman aws,94143,PRCP,2002,2023
ASN00014628,-16.455,134.6504,165,tanumbirini,NA,PRCP,1970,2023
ASN00014628,-16.455,134.6504,165,tanumbirini,NA,DAPR,1981,2022
ASN00014628,-16.455,134.6504,165,tanumbirini,NA,DWPR,1981,2022
ASN00014628,-16.455,134.6504,165,tanumbirini,NA,MDPR,1981,2022
ASN00014637,-14.0409,134.0945,99,mainoru,NA,PRCP,1964,2022
ASN00014638,-15.527,132.6533,175,gorrie,NA,PRCP,1985,2023
ASN00014639,-15.9179,132.3831,210,gilnockie,NA,PRCP,1989,2023
ASN00014639,-15.9179,132.3831,210,gilnockie,NA,DAPR,1996,2023
ASN00014639,-15.9179,132.3831,210,gilnockie,NA,DWPR,1996,2023
ASN00014639,-15.9179,132.3831,210,gilnockie,NA,MDPR,1996,2023
ASN00014641,-14.924,133.0624,140,mataranka council,NA,PRCP,1982,2021
ASN00014641,-14.924,133.0624,140,mataranka council,NA,DAPR,1993,2020
ASN00014641,-14.924,133.0624,140,mataranka council,NA,DWPR,1993,2020
ASN00014641,-14.924,133.0624,140,mataranka council,NA,MDPR,1993,2020
ASN00014642,-14.8384,132.9678,145,mataranka station,NA,PRCP,1962,2023
ASN00014642,-14.8384,132.9678,145,mataranka station,NA,DAPR,1993,2020
ASN00014642,-14.8384,132.9678,145,mataranka station,NA,DWPR,1993,2020
ASN00014642,-14.8384,132.9678,145,mataranka station,NA,MDPR,1993,2020
ASN00014644,-15.0041,133.077,148,coodardie,NA,PRCP,2003,2023
ASN00014646,-14.8528,134.036,58,flying fox,NA,PRCP,1996,2022
ASN00014647,-15.2712,132.9127,160,lakefield,NA,PRCP,2000,2023
ASN00014647,-15.2712,132.9127,160,lakefield,NA,DAPR,2000,2022
ASN00014647,-15.2712,132.9127,160,lakefield,NA,DWPR,2000,2022
ASN00014647,-15.2712,132.9127,160,lakefield,NA,MDPR,2000,2022
ASN00014648,-14.134,133.1094,322,west waterhouse,NA,PRCP,2002,2023
ASN00014649,-14.9217,134.0587,80,numul numul,NA,PRCP,2001,2022
ASN00014650,-14.9147,133.127,125,cave creek station,NA,PRCP,2003,2023
ASN00014651,-13.8269,133.3277,384,snowdrop creek,NA,PRCP,2003,2023
ASN00014652,-14.5264,132.8006,232,maranboy hill,NA,PRCP,2003,2023
ASN00014653,-14.2573,133.5942,135,conways,NA,PRCP,2004,2023
ASN00014654,-14.3295,133.1176,221,central waterhouse,NA,PRCP,2005,2023
ASN00014702,-16.9756,135.8132,195,mallapunyah,NA,PRCP,1963,2020
ASN00014703,-15.7426,136.8192,12.2,centre island,94248,TMAX,1974,2023
ASN00014703,-15.7426,136.8192,12.2,centre island,94248,TMIN,1974,2023
ASN00014703,-15.7426,136.8192,12.2,centre island,94248,PRCP,1968,2023
ASN00014704,-16.4423,136.076,40,mcarthur river mine,94239,TMAX,1969,2023
ASN00014704,-16.4423,136.076,40,mcarthur river mine,94239,TMIN,1969,2023
ASN00014704,-16.4423,136.076,40,mcarthur river mine,94239,PRCP,1968,2023
ASN00014707,-17.2122,137.9462,60,wollogorang,94258,PRCP,1967,2020
ASN00014712,-15.5756,134.0952,110,hodgson river,NA,PRCP,1974,2020
ASN00014715,-16.6597,135.852,61,mcarthur river station,NA,PRCP,1970,2021
ASN00014718,-17.1916,137.7429,195,redbank mine,NA,PRCP,1973,2023
ASN00014719,-15.5789,135.4271,30,nathan river,NA,PRCP,1979,2023
ASN00014719,-15.5789,135.4271,30,nathan river,NA,DAPR,1991,2023
ASN00014719,-15.5789,135.4271,30,nathan river,NA,DWPR,1991,2023
ASN00014719,-15.5789,135.4271,30,nathan river,NA,MDPR,1991,2023
ASN00014723,-16.0757,136.3041,16.1,borroloola,94152,TMAX,1987,2023
ASN00014723,-16.0757,136.3041,16.1,borroloola,94152,TMIN,1987,2023
ASN00014723,-16.0757,136.3041,16.1,borroloola,94152,PRCP,1987,2023
ASN00014729,-15.6293,136.3881,4,bing bong port,NA,PRCP,1996,2023
ASN00014729,-15.6293,136.3881,4,bing bong port,NA,DAPR,1996,2023
ASN00014729,-15.6293,136.3881,4,bing bong port,NA,DWPR,1996,2023
ASN00014729,-15.6293,136.3881,4,bing bong port,NA,MDPR,1996,2023
ASN00014730,-14.1055,133.3422,262,upper waterhouse river,NA,PRCP,1999,2023
ASN00014732,-15.9332,136.4778,7,king ash bay,NA,PRCP,2000,2023
ASN00014732,-15.9332,136.4778,7,king ash bay,NA,DAPR,2001,2022
ASN00014732,-15.9332,136.4778,7,king ash bay,NA,DWPR,2001,2022
ASN00014732,-15.9332,136.4778,7,king ash bay,NA,MDPR,2001,2022
ASN00014800,-16.2566,131.7531,237,killarney,NA,PRCP,1967,2021
ASN00014801,-16.4833,130.6167,105,humbert river,NA,PRCP,1963,2023
ASN00014801,-16.4833,130.6167,105,humbert river,NA,DAPR,1975,2022
ASN00014801,-16.4833,130.6167,105,humbert river,NA,DWPR,1975,2022
ASN00014801,-16.4833,130.6167,105,humbert river,NA,MDPR,1975,2022
ASN00014802,-17.0365,131.2941,186,camfield,NA,PRCP,1967,2020
ASN00014803,-15.2085,129.4502,26,legune,NA,PRCP,1957,2023
ASN00014803,-15.2085,129.4502,26,legune,NA,DAPR,1972,2022
ASN00014803,-15.2085,129.4502,26,legune,NA,DWPR,1972,2022
ASN00014803,-15.2085,129.4502,26,legune,NA,MDPR,1972,2022
ASN00014806,-16.4155,132.0857,209,birrimba,NA,PRCP,1968,2023
ASN00014807,-16.6652,131.7642,174,montejinni,NA,PRCP,1968,2022
ASN00014810,-15.4667,129.7675,6,bullo river,NA,PRCP,1963,2023
ASN00014810,-15.4667,129.7675,6,bullo river,NA,DAPR,1963,2023
ASN00014810,-15.4667,129.7675,6,bullo river,NA,DWPR,1963,2023
ASN00014810,-15.4667,129.7675,6,bullo river,NA,MDPR,1963,2023
ASN00014815,-16.6346,129.3282,140,waterloo,NA,PRCP,1916,2022
ASN00014816,-15.7372,131.5345,102,old delamere,NA,PRCP,1884,2023
ASN00014817,-15.3482,130.2763,26,bradshaw homestead,NA,PRCP,1898,2021
ASN00014817,-15.3482,130.2763,26,bradshaw homestead,NA,DAPR,1939,2020
ASN00014817,-15.3482,130.2763,26,bradshaw homestead,NA,DWPR,1939,2020
ASN00014817,-15.3482,130.2763,26,bradshaw homestead,NA,MDPR,1939,2020
ASN00014821,-16.4583,129.0058,137,rosewood,NA,PRCP,1893,2023
ASN00014824,-16.1196,130.4282,160,bullita,NA,PRCP,1916,2022
ASN00014824,-16.1196,130.4282,160,bullita,NA,DAPR,1968,2022
ASN00014824,-16.1196,130.4282,160,bullita,NA,DWPR,1968,2022
ASN00014824,-16.1196,130.4282,160,bullita,NA,MDPR,1968,2022
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,TMAX,1965,2023
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,TMIN,1965,2023
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,PRCP,1885,2023
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,DATN,1995,2020
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,DATX,1995,2020
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,MDTN,1995,2020
ASN00014825,-16.403,131.0145,88.5,victoria river downs,94232,MDTX,1995,2020
ASN00014828,-16.3896,131.5573,179,shoeing tool bore,NA,PRCP,2006,2023
ASN00014829,-18.3325,130.6358,315.6,lajamanu,94231,TMAX,1967,2023
ASN00014829,-18.3325,130.6358,315.6,lajamanu,94231,TMIN,1967,2023
ASN00014829,-18.3325,130.6358,315.6,lajamanu,94231,PRCP,1952,2023
ASN00014830,-17.5966,131.5444,189,cattle creek,NA,PRCP,1960,2023
ASN00014831,-17.9041,130.2268,323,riveren,NA,PRCP,1969,2021
ASN00014836,-17.8484,129.6361,403,inverway,NA,PRCP,1955,2023
ASN00014839,-15.6283,131.6357,153,delamere,NA,PRCP,1971,2021
ASN00014840,-17.3871,131.1166,196,wave hill,94229,TMAX,1973,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,TMIN,1973,2021
ASN00014840,-17.3871,131.1166,196,wave hill,94229,PRCP,1974,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,DAPR,1977,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,DATN,1994,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,DATX,1994,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,MDPR,1977,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,MDTN,1994,2022
ASN00014840,-17.3871,131.1166,196,wave hill,94229,MDTX,1994,2022
ASN00014847,-16.1176,130.9558,100,kidman springs,94230,PRCP,1969,2023
ASN00014847,-16.1176,130.9558,100,kidman springs,94230,DAPR,1983,2022
ASN00014847,-16.1176,130.9558,100,kidman springs,94230,DWPR,1983,2022
ASN00014847,-16.1176,130.9558,100,kidman springs,94230,MDPR,1983,2022
ASN00014850,-15.6614,130.4808,20.1,timber creek,94220,PRCP,1981,2021
ASN00014850,-15.6614,130.4808,20.1,timber creek,94220,DAPR,2018,2021
ASN00014850,-15.6614,130.4808,20.1,timber creek,94220,DWPR,2018,2021
ASN00014850,-15.6614,130.4808,20.1,timber creek,94220,MDPR,2018,2021
ASN00014853,-15.97,129.0407,100,keep river rangers,NA,PRCP,1982,2023
ASN00014853,-15.97,129.0407,100,keep river rangers,NA,DAPR,1990,2023
ASN00014853,-15.97,129.0407,100,keep river rangers,NA,DWPR,1990,2023
ASN00014853,-15.97,129.0407,100,keep river rangers,NA,MDPR,1990,2023
ASN00014854,-17.8581,130.8841,250,sunshine bore,NA,PRCP,2006,2023
ASN00014856,-18.3902,129.4299,370,birrindudu,NA,PRCP,1989,2023
ASN00014857,-19.2798,129.9422,452,suplejack,NA,PRCP,1982,2023
ASN00014857,-19.2798,129.9422,452,suplejack,NA,DAPR,1998,2020
ASN00014857,-19.2798,129.9422,452,suplejack,NA,DWPR,1998,2020
ASN00014857,-19.2798,129.9422,452,suplejack,NA,MDPR,1998,2020
ASN00014864,-16.3541,131.5147,120,moolooloo,NA,PRCP,1989,2023
ASN00014865,-16.9818,130.5599,220,mount sanford,NA,PRCP,1986,2023
ASN00014865,-16.9818,130.5599,220,mount sanford,NA,DAPR,2000,2020
ASN00014865,-16.9818,130.5599,220,mount sanford,NA,DWPR,2000,2020
ASN00014865,-16.9818,130.5599,220,mount sanford,NA,MDPR,2000,2020
ASN00014866,-17.6129,130.0713,406,upper victoria river,NA,PRCP,2002,2023
ASN00014867,-16.9567,130.5675,242,upper wickham river,NA,PRCP,2002,2023
ASN00014868,-16.8525,131.1597,145,pigeon hole,NA,PRCP,2003,2023
ASN00014868,-16.8525,131.1597,145,pigeon hole,NA,DAPR,2004,2023
ASN00014868,-16.8525,131.1597,145,pigeon hole,NA,DWPR,2004,2023
ASN00014868,-16.8525,131.1597,145,pigeon hole,NA,MDPR,2004,2023
ASN00014900,-15.244,132.155,180,dry river,NA,PRCP,1968,2022
ASN00014901,-13.8345,131.1872,42.8,douglas river,94128,TMAX,1968,2023
ASN00014901,-13.8345,131.1872,42.8,douglas river,94128,TMIN,1968,2023
ASN00014901,-13.8345,131.1872,42.8,douglas river,94128,PRCP,1968,2023
ASN00014902,-14.4589,132.2572,106.9,katherine council,NA,PRCP,1873,2023
ASN00014902,-14.4589,132.2572,106.9,katherine council,NA,DAPR,1921,2023
ASN00014902,-14.4589,132.2572,106.9,katherine council,NA,DWPR,1921,2023
ASN00014902,-14.4589,132.2572,106.9,katherine council,NA,MDPR,1921,2023
ASN00014903,-14.4437,132.2737,108,katherine aviation museum,94132,PRCP,1943,2020
ASN00014906,-14.2,130.9,87,fish river,NA,PRCP,1968,2023
ASN00014909,-13.3275,133.0861,416,central arnhem plateau,94141,TMAX,2003,2023
ASN00014909,-13.3275,133.0861,416,central arnhem plateau,94141,TMIN,2003,2023
ASN00014909,-13.3275,133.0861,416,central arnhem plateau,94141,PRCP,2003,2023
ASN00014910,-14.4741,132.3053,109.7,katherine research farm,NA,PRCP,1969,2020
ASN00014910,-14.4741,132.3053,109.7,katherine research farm,NA,DAPR,1971,2020
ASN00014910,-14.4741,132.3053,109.7,katherine research farm,NA,DWPR,1971,2020
ASN00014910,-14.4741,132.3053,109.7,katherine research farm,NA,MDPR,1971,2020
ASN00014913,-13.7447,130.4935,36,elizabeth downs,NA,PRCP,1962,2023
ASN00014921,-15.2869,131.5816,213,willeroo,NA,PRCP,1909,2023
ASN00014925,-13.7352,131.0437,73,tipperary,NA,PRCP,1935,2023
ASN00014927,-14.3731,132.1566,142.3,cdu katherine rural campus,NA,PRCP,1958,2022
ASN00014927,-14.3731,132.1566,142.3,cdu katherine rural campus,NA,DAPR,1974,2022
ASN00014927,-14.3731,132.1566,142.3,cdu katherine rural campus,NA,DWPR,1974,2022
ASN00014927,-14.3731,132.1566,142.3,cdu katherine rural campus,NA,MDPR,1974,2022
ASN00014932,-14.5229,132.3826,133.6,tindal raaf,94131,TMAX,1985,2023
ASN00014932,-14.5229,132.3826,133.6,tindal raaf,94131,TMIN,1985,2023
ASN00014932,-14.5229,132.3826,133.6,tindal raaf,94131,PRCP,1969,2023
ASN00014932,-14.5229,132.3826,133.6,tindal raaf,94131,TAVG,1990,2023
ASN00014933,-13.8241,131.8372,189,pine creek,NA,PRCP,1874,2022
ASN00014933,-13.8241,131.8372,189,pine creek,NA,DAPR,1887,2022
