"STNID","NAME","CTRY","COUNTRY_NAME","ISO2C","ISO3C","STATE","LATITUDE","LONGITUDE","ELEVATION","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-14,2024,2,14,45,4.5,24,2.8,24,1015.9,24,889.7,24,NA,0,5.7,24,7.7,NA,8.4,NA,1.2,NA,1.52,"G",NA,0,1,0,0,0,0,0.7,0.8,88.7
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-15,2024,2,15,46,7.4,23,6.9,23,1020.7,23,894,23,NA,0,3.5,23,5.1,NA,11,NA,2.7,NA,0.25,"G",NA,0,1,0,0,0,0,1,1,96.6
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-16,2024,2,16,47,12.1,24,6.6,24,1022.1,24,895.1,24,NA,0,2.7,24,4.1,NA,15.3,NA,5.8,NA,0.25,"G",NA,0,1,0,0,0,0,1,1.4,69.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-17,2024,2,17,48,9.2,24,8.2,24,1020.2,24,893.5,24,NA,0,5.4,24,9.8,NA,14.5,NA,6.2,"*",0.76,"G",NA,0,1,0,0,0,0,1.1,1.2,93.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-18,2024,2,18,49,8.7,24,8,24,1019.2,24,892.6,24,NA,0,6.9,24,9.3,NA,13.4,NA,6,NA,2.29,"G",NA,0,1,0,0,0,0,1.1,1.1,95.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-19,2024,2,19,50,12.6,24,10.9,24,1021,24,894.1,24,NA,0,5.4,24,8.8,NA,19,NA,6.7,NA,0.25,"G",NA,0,1,0,0,0,0,1.3,1.5,89.4
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-20,2024,2,20,51,13.2,24,11.1,24,1018.6,24,892.1,24,NA,0,7,24,11.3,NA,18,NA,9.8,NA,0,"G",NA,0,0,0,0,0,0,1.3,1.5,87.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-21,2024,2,21,52,16,24,12.3,24,1012.3,24,886.6,24,NA,0,11.8,24,17,NA,21.4,NA,10.7,NA,0.25,"G",NA,0,1,0,0,0,0,1.4,1.8,78.7
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-22,2024,2,22,53,11.8,24,9.2,24,1002.4,24,877.9,24,NA,0,11.3,24,16.5,NA,23,NA,5.1,"*",7.87,"G",NA,0,1,0,0,0,0,1.2,1.4,84.1
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-23,2024,2,23,54,4.6,24,4.6,24,1010.4,24,884.9,24,NA,0,10.7,24,14.4,NA,8,NA,3.9,"*",32,"G",NA,0,1,0,0,0,0,0.8,0.8,100
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-24,2024,2,24,55,9.5,24,7.7,24,1016.1,24,889.9,24,NA,0,7.3,24,13.9,NA,15.7,NA,3.6,NA,0.25,"G",NA,0,0,0,0,0,0,1,1.2,88.5
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-25,2024,2,25,56,6.3,24,6.1,24,1011.5,24,885.8,24,NA,0,10.5,24,18,NA,10.4,NA,1.7,"*",8.89,"G",NA,0,1,0,0,0,0,0.9,1,98.6
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-26,2024,2,26,57,7.4,24,5.7,24,1017.9,24,891.5,24,NA,0,7.3,24,12.4,NA,10.4,NA,1.5,NA,0,"G",NA,0,0,0,0,0,0,0.9,1,89
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-27,2024,2,27,58,11.2,24,8.3,24,1015.2,24,889.1,24,NA,0,9.6,24,11.8,NA,15,NA,5.1,NA,0,"G",NA,0,0,0,0,0,0,1.1,1.3,82.3
"959520-99999","MOUNT READ","AS","AUSTRALIA","AU","AUS","",-41.85,145.533,1120,19980301,20240909,2024-02-28,2024,2,28,59,13.7,23,11,23,1006.1,23,881.1,23,NA,0,12.8,23,23.7,NA,17.9,NA,8.7,NA,16.26,"G",NA,0,1,0,0,0,0,1.3,1.6,83.8
