"lat","lon","year","eventDate","scientificName"
-41.018182,145.099311,2024,2024-09-10,"Ornithorhynchus anatinus"
-40.988403,145.736603,2024,2024-05-19 11:25:38,"Ornithorhynchus anatinus"
-40.968143,145.552428,2024,2024-03-31,"Ornithorhynchus anatinus"
-40.960955,145.557767,2024,2024-08-22,"Ornithorhynchus anatinus"
-40.960845,145.55799,2024,2024-07-25,"Ornithorhynchus anatinus"
-40.950376,145.660129,2024,2024-06-05,"Ornithorhynchus anatinus"
-40.917725,147.746887,2024,2024-03-23 16:12:22,"Ornithorhynchus anatinus"
-40.8866,145.4645,2024,2024-12-02,"Ornithorhynchus anatinus"
-40.042927,144.061348,2024,2024-11-21 06:28:00,"Ornithorhynchus anatinus"
-39.942618,143.997787,2024,2024-10-05,"Ornithorhynchus anatinus"
-39.942315,143.99827,2024,2024-10-07,"Ornithorhynchus anatinus"
-39.9244,143.9975,2024,2024-10-05,"Ornithorhynchus anatinus"
-38.684526,143.388206,2024,2024-03-31,"Ornithorhynchus anatinus"
-38.667674,143.856254,2024,2024-01-06 18:13:00,"Ornithorhynchus anatinus"
-38.666949,146.272359,2024,2024-09-22,"Ornithorhynchus anatinus"
-38.641679,146.184855,2024,2024-09-27,"Ornithorhynchus anatinus"
-38.576487,146.37351,2024,2024-03-26,"Ornithorhynchus anatinus"
-38.569098,143.945467,2024,2024-01-05,"Ornithorhynchus anatinus"
-38.564576,146.003848,2024,2024-04-28,"Ornithorhynchus anatinus"
-38.562219,145.95632,2024,2024-10-04,"Ornithorhynchus anatinus"
-38.552831,143.759408,2024,2024-07-09,"Ornithorhynchus anatinus"
-38.552683,143.756941,2024,2024-11-05 11:16:00,"Ornithorhynchus anatinus"
-38.552458,143.758591,2024,2024-01-04 20:30:12,"Ornithorhynchus anatinus"
-38.552284,143.761076,2024,2024-08-24 17:02:17,"Ornithorhynchus anatinus"
-38.552226,143.75613,2024,2024-09-27,"Ornithorhynchus anatinus"
-38.5522,143.760798,2024,2024-08-24 17:01:58,"Ornithorhynchus anatinus"
-38.552062,143.759749,2024,2024-02-20 08:01:00,"Ornithorhynchus anatinus"
-38.551808,143.755336,2024,2024-02-21 07:20:00,"Ornithorhynchus anatinus"
-38.5515,143.7474,2024,2024-07-10,"Ornithorhynchus anatinus"
-38.5504,143.9601,2024,2024-07-14,"Ornithorhynchus anatinus"
-38.55023,143.958921,2024,2024-07-14,"Ornithorhynchus anatinus"
-38.523866,143.529188,2024,2024-10-01,"Ornithorhynchus anatinus"
-38.5237,143.5463,2024,2024-03-30,"Ornithorhynchus anatinus"
-38.5169,143.5349,2024,2024-04-02,"Ornithorhynchus anatinus"
-38.507228,143.914245,2024,2024-06-06 10:02:00,"Ornithorhynchus anatinus"
-38.413062,143.782658,2024,2024-12-09 20:29:00,"Ornithorhynchus anatinus"
-38.3957,146.2811,2024,2024-01-15,"Ornithorhynchus anatinus"
-38.38017,142.712515,2024,2024-10-25 10:48:30,"Ornithorhynchus anatinus"
-38.37683,146.272745,2024,2024-09-19,"Ornithorhynchus anatinus"
-38.3751,142.6001,2024,2024-03-30,"Ornithorhynchus anatinus"
-38.3742,142.6029,2024,2024-03-31,"Ornithorhynchus anatinus"
-38.373626,146.241417,2024,2024-09-23,"Ornithorhynchus anatinus"
-38.339598,142.736526,2024,2024-06-23 09:12:00,"Ornithorhynchus anatinus"
-38.337306,142.727222,2024,2024-06-09 10:35:00,"Ornithorhynchus anatinus"
-38.3176,142.4914,2024,2024-06-19,"Ornithorhynchus anatinus"
-38.264636,145.03468,2024,2024-10-12,"Ornithorhynchus anatinus"
-38.256784,146.132283,2024,2024-10-23,"Ornithorhynchus anatinus"
-38.245697,143.990845,2024,2024-01-18,"Ornithorhynchus anatinus"
-38.24191,143.991083,2024,2024-11-04,"Ornithorhynchus anatinus"
-38.241844,143.990983,2024,2024-09-16,"Ornithorhynchus anatinus"
-38.2379,143.9874,2024,2024-10-11,"Ornithorhynchus anatinus"
-38.2369,143.9867,2024,2024-10-01,"Ornithorhynchus anatinus"
-38.189562,146.536986,2024,2024-02-11,"Ornithorhynchus anatinus"
-38.184763,146.537806,2024,2024-10-15,"Ornithorhynchus anatinus"
-38.1672,144.3279,2024,2024-01-05,"Ornithorhynchus anatinus"
-38.151213,144.299968,2024,2024-08-09,"Ornithorhynchus anatinus"
-38.1496,144.3243,2024,2024-08-10,"Ornithorhynchus anatinus"
-38.148918,144.28776,2024,2024-12-29,"Ornithorhynchus anatinus"
-38.1488,144.2999,2024,2024-09-22,"Ornithorhynchus anatinus"
-38.145694,144.278866,2024,2024-11-05,"Ornithorhynchus anatinus"
-38.145625,144.280736,2024,2024-12-29,"Ornithorhynchus anatinus"
-38.1456,144.2679,2024,2024-08-31,"Ornithorhynchus anatinus"
-38.145549,144.274909,2024,2024-11-05,"Ornithorhynchus anatinus"
-38.1455,144.2679,2024,2024-10-27,"Ornithorhynchus anatinus"
-38.145484,144.277197,2024,2024-10-23 10:15:00,"Ornithorhynchus anatinus"
-38.145347,144.27742,2024,2024-11-05,"Ornithorhynchus anatinus"
-38.145093,144.313653,2024,2024-09-10,"Ornithorhynchus anatinus"
-38.145,144.277465,2024,2024-06-16,"Ornithorhynchus anatinus"
-38.1447,144.3141,2024,2024-08-21,"Ornithorhynchus anatinus"
-38.144611,144.314064,2024,2024-10-02,"Ornithorhynchus anatinus"
-38.1446,144.3142,2024,2024-01-05,"Ornithorhynchus anatinus"
