"lat","lon","year","eventDate","scientificName"
-16.250287,145.318529,2024,2024-07-17 09:01:00,"Crocodylus porosus"
-16.250287,145.318529,2024,2024-05-06 07:58:00,"Crocodylus porosus"
-16.250286,145.318529,2024,2024-10-21 12:18:01,"Crocodylus porosus"
-16.249706,145.329009,2024,2024-07-10 07:54:00,"Crocodylus porosus"
-16.249706,145.329009,2024,2024-07-10 08:44:00,"Crocodylus porosus"
-16.249706,145.329009,2024,2024-07-10 09:08:00,"Crocodylus porosus"
-16.249706,145.329009,2024,2024-07-10 07:20:00,"Crocodylus porosus"
-16.249231,145.322048,2024,2024-09-24 10:14:00,"Crocodylus porosus"
-16.245878,145.323258,2024,2024-04-27 14:26:14,"Crocodylus porosus"
-16.245094,145.322231,2024,2024-08-23 08:34:38,"Crocodylus porosus"
-16.244634,145.358969,2024,2024-12-03 22:38:00,"Crocodylus porosus"
-16.244628,145.307494,2024,2024-10-20 15:54:55,"Crocodylus porosus"
-16.244354,145.314667,2024,2024-11-10 10:32:00,"Crocodylus porosus"
-16.244002,145.307503,2024,2024-10-10 10:23:00,"Crocodylus porosus"
-16.244002,145.307503,2024,2024-10-10 10:45:00,"Crocodylus porosus"
-16.243673,145.317662,2024,2024-11-19 07:38:31,"Crocodylus porosus"
-16.243488,145.357437,2024,2024-10-08 16:52:59,"Crocodylus porosus"
-16.243378,145.357392,2024,2024-10-08 16:53:49,"Crocodylus porosus"
-16.242308,145.320162,2024,2024-06-28 09:37:34,"Crocodylus porosus"
-16.24222,145.321289,2024,2024-09-05 13:13:00,"Crocodylus porosus"
-16.241867,145.355146,2024,2024-05-09 18:42:00,"Crocodylus porosus"
-16.241802,145.31933,2024,2024-09-05 13:00:00,"Crocodylus porosus"
-16.241713,145.320407,2024,2024-09-21 08:58:00,"Crocodylus porosus"
-16.241341,145.318792,2024,2024-09-21 09:03:42,"Crocodylus porosus"
-16.241128,145.318019,2024,2024-07-07 10:03:59,"Crocodylus porosus"
-16.239014,145.308043,2024,2024-11-05 11:35:04,"Crocodylus porosus"
-16.238979,145.395155,2024,2024-04-18 15:51:36,"Crocodylus porosus"
-16.228929,145.456617,2024,2024-05-15 15:55:00,"Crocodylus porosus"
-16.220124,145.356427,2024,2024-03-13 16:05:19,"Crocodylus porosus"
-16.2,128.6,2024,2024-04-30 13:37:00,"Crocodylus johnstoni"
-16.2,128.7,2024,2024-06-25 08:30:00,"Crocodylus johnstoni"
-16.2,124.7,2024,2024-08-03 11:08:00,"Crocodylus porosus"
-16.2,124,2024,2024-11-30 14:13:02,"Crocodylus porosus"
-16.185567,145.431337,2024,2024-06-25 14:44:32,"Crocodylus porosus"
-16.184184,145.288579,2024,2024-04-24 02:14:06,"Crocodylus porosus"
-16.184079,145.410521,2024,2024-07-09 16:01:16,"Crocodylus porosus"
-16.18209,145.288523,2024,2024-08-21 11:24:11,"Crocodylus porosus"
-16.18209,145.288523,2024,2024-10-21 11:56:40,"Crocodylus porosus"
